fromHash,toHash,fromChainId,toChainId,fromValue,toValue,fromAmount,toAmount,fromSymbol,status,fromTimestamp,toTimestamp,sourceAddress,targetAddress,sourceMaker,targetMaker,sourceToken,targetToken,sourceDecimal,targetDecimal
0xfd13c0eb2e66a806f957d52d08a6e1b7dbb24867e2a8417932d12e835a292c3a,0xd5c9395c2f5dd64418f2e5fb5fdc59bd5083838e97e6668da1be3dbd3e1d4f2c,42161,534352,0.036200000000001105,0.035000000000000004,0.036200000000001105,0.035000000000000004,ETH,99,1710816242000,1710816257000,0xa910b6f76ccfee47dedf7f8df2b55dc6ea1187c2,0xa910b6f76ccfee47dedf7f8df2b55dc6ea1187c2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x04f985f153ac7ee6fec3fa5dab770fec42f0a1b3c92c730fe7ff88f4b5716231,0xfdcd4b1e2287d955f0266821f61dc53aa07e175f4cbed9c752970dfeffe7617b,534352,1,0.017010000000018101,0.012003995000000040,0.017010000000018101,0.012003995000000040,ETH,99,1710815798000,1710815855000,0xa07044990624bd826cd0acbe87e121df1c365a6b,0xa07044990624bd826cd0acbe87e121df1c365a6b,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xea14f2c5f783eed022a87d4974d841ab8f7dbfc215ea5bea0c05a18eeebbffa8,0xe1e7ef94ec788ac482df4d102c0f354f2a31cf13ee49d9a2f0cf9b62fbdaf1ab,534352,324,0.443500000000018103,0.441779000000000026,0.443500000000018103,0.441779000000000026,ETH,99,1710814038000,1710814050000,0xb4309bf64c330d15191bb84a358e566477724699,0xb4309bf64c330d15191bb84a358e566477724699,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x56cc2f43b9d42f47248a26d3fe0c0722d8f2243379300ebf3b9b09a2c089c4b2,0x2ceccf11e67bfd04e574fcea464dd5874aa74bcdd8580b134a799b858664d6ee,534352,324,0.450500000000018103,0.448775500000000025,0.450500000000018103,0.448775500000000025,ETH,99,1710812503000,1710812524000,0xb4309bf64c330d15191bb84a358e566477724699,0xb4309bf64c330d15191bb84a358e566477724699,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xb3e6cddf573b4b3e5bcfb246561b21a373eb59d553613c7d101b590e7bae180e,0xc64bd12340ab2488626f689a4b9c95487218fa7029e2e99cddae2a6bac420bff,1,534352,0.081500000000001105,0.080000000000000037,0.081500000000001105,0.080000000000000037,ETH,99,1710810023000,1710810058000,0x50c6a6be25749baa8c78602826c338d4413e1e64,0x50c6a6be25749baa8c78602826c338d4413e1e64,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x20eb3466c03bd6b0d84444cf54b52d7ebdb88e32d5637bbc0dd66168d9e784c1,0x5f01bd64c10481f38176d654f28ae5b3f7257fbd2fe7e1857b8f0b73edecaf32,42161,534352,0.006200000000001105,0.005000000000000007,0.006200000000001105,0.005000000000000007,ETH,99,1710809294000,1710809306000,0x6e416cd4d8459126d0e4a000fddd64f79df4d00e,0x6e416cd4d8459126d0e4a000fddd64f79df4d00e,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x0394b0de3ac53b4962d07bb6fdbffeea5285626c91c1ca0455b3aa8cfad58d0b,0xec19ccc4000632c0548122118244fd6dbf81e193b847e633e6bf9da3fd2aef67,1,534352,0.101500000000018105,0.100000000000000000,0.101500000000018105,0.100000000000000000,ETH,99,1710808763000,1710808799000,0x8a98edd8c15417dcaf5478d1305c95ddfb6d6a12,0x8a98edd8c15417dcaf5478d1305c95ddfb6d6a12,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x015649db018c5515a47767bbf668680109b3a78252778b71b62f81b12f66ced8,0x756907b43178670f88555c947e404810c276a30ac6776f5bc6ed48a4b56015d3,10,1,0.017400000000005101,0.009997000000000002,0.017400000000005101,0.009997000000000002,ETH,99,1710802593000,1710802619000,0x4547e7fc357a4b2eb1a435a12621c52fe88f9dcc,0x4547e7fc357a4b2eb1a435a12621c52fe88f9dcc,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x3f4a4ce3125aec8f6ad8169028c09cd7171cf0680288fff22434880ea06de999,0x10c6278a5db647c1479c8b91d954a027eb9eb8bb1cad41f82e83e2a6edbaa03b,324,1,0.008000000000001101,0.001998000000000177,0.008000000000001101,0.001998000000000177,ETH,99,1710801383000,1710801395000,0x142452ce8b210f2abd6a2d5137fa063056e13ffe,0x142452ce8b210f2abd6a2d5137fa063056e13ffe,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x461894c96f362b49617adbe7dbe6314a7281f4b45424dde840babb8af69af713,0x7c612e5d2d66cb5b3926cf557764f0ad57c5f690ab467e32c86ce03625515c50,534352,324,0.202500000000001103,0.200899500000000115,0.202500000000001103,0.200899500000000115,ETH,99,1710800376000,1710800388000,0xe0c39e10bc7525b3a3472ece2216dd7dfb710733,0xe0c39e10bc7525b3a3472ece2216dd7dfb710733,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x7b8aebe6d95e0c681c058a70e67b290df6f5df5f0ff709a087ed8cb7fe976fb0,0x79474f7348e9d32b17626e4e8b33eacc741b8ccc4a006233360ee406a7c61c3c,534352,1,0.115000000000007101,0.109945000000000010,0.115000000000007101,0.109945000000000010,ETH,99,1710800340000,1710800363000,0x1532dbbdfeb09a7e3fad456380aa550527a3cd2a,0x1532dbbdfeb09a7e3fad456380aa550527a3cd2a,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x4110f8e1fcc5744a2792fdc01001c9af9ece4f17d65b27161adfcf2afa151e4d,0x0fbd8c6303077f1fa5bd9d95830c43368722d5aa9d15f13a1cb65859a376b704,534352,324,0.194500000000001103,0.192903500000000114,0.194500000000001103,0.192903500000000114,ETH,99,1710799721000,1710799733000,0xe0c39e10bc7525b3a3472ece2216dd7dfb710733,0xe0c39e10bc7525b3a3472ece2216dd7dfb710733,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x11ae70e53e9e5f06dc078e9b64a7398dbccdfc54c76e4fd65960f2cd34ab348c,0xd79dbb221873211aa9d696c870bfa970a0d1f65a6eac879011ebad2a97d287f1,324,10,0.004700000000001102,0.002997000000000183,0.004700000000001102,0.002997000000000183,ETH,99,1710799637000,1710799649000,0xee32675f9283a28c6950c2d2a7304cfa0a72769d,0xee32675f9283a28c6950c2d2a7304cfa0a72769d,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x0aea47f8080c96d2ce6285ca8979a836327db2ccfce976bbe04a68e5a239db18,0x819505c07194ee9c3264517055e99ab9a8ab3ecf73c49c3c1e80d92c3af14e93,10,1,0.011236000000018101,0.003834849200000021,0.011236000000018101,0.003834849200000021,ETH,99,1710799201000,1710799235000,0x85e84c2a9460161769fe191865f4f908b130bbfd,0x85e84c2a9460161769fe191865f4f908b130bbfd,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x0c27ee770aabe101738b1a60a7b5d2e81ac3fabcb81ac7e85b752258f2927b09,0x88a078179627e0683434731af377b1444453a550179fe4758d7ac86e4dc6c184,324,10,0.003700000000001102,0.001998000000000229,0.003700000000001102,0.001998000000000229,ETH,99,1710797413000,1710797425000,0xa6112c41e4854033cd3fba562f5b1f44fee72060,0xa6112c41e4854033cd3fba562f5b1f44fee72060,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x178f5c8c5e033d0a827fe0a2a4b2a600286512131256e46e5745afa317647755,0x121d046033053770869230aa13e34da9b7b1687ff384f8fe40fc6db75c1ad261,42161,324,0.017096000000018103,0.015496000000000076,0.017096000000018103,0.015496000000000076,ETH,99,1710797194000,1710797204000,0xb2c26c6fae24c2cfe954717f65ae538322678f89,0xb2c26c6fae24c2cfe954717f65ae538322678f89,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xe161193af4841b8a5aca32a89b4cede25d7983c2f2357c5931fb9323a55b5888,0xa4fd33d15fe206d4db97146cd0b2fa03122181a917b0df8269fdaedcdadf9b36,42161,1,0.137400000000001101,0.129961000000000000,0.137400000000001101,0.129961000000000000,ETH,99,1710797153000,1710797171000,0x3d5f951b6b8b98ca475a32a9decf9d26a149ce91,0x3d5f951b6b8b98ca475a32a9decf9d26a149ce91,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xfe68dafbbb62cfe0301d0ce6ede069eefb1ab0d204a5cc298210944048c3569a,0xcca8c60df6d4b7bf0d2b390859fa61f0e7348c4de102ff724eb427e42eb60c4c,42161,534352,0.011200000000018105,0.010000000000000685,0.011200000000018105,0.010000000000000685,ETH,99,1710794584000,1710794599000,0xeb2913edd64f88813c873bf4320fc03c4e49bdcd,0xeb2913edd64f88813c873bf4320fc03c4e49bdcd,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x46be75ede7aa86407763c1d40087cc90af11b50fa9aa1976de640b45169ff09a,0x24045898b154cc719c8050a1e4a6ccd9b79c854832a4d762fa6cfb12d93f5b89,324,1,0.450267000000001101,0.443822733000000020,0.450267000000001101,0.443822733000000020,ETH,99,1710794068000,1710794099000,0x7bca67f9bbff3e93bab580e6a3542589152e33dd,0x7bca67f9bbff3e93bab580e6a3542589152e33dd,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xad9c2e1dd02732b7f3b9c1664ef054c9d716a35c630653c05dc5ce4642500e43,0xa4d44fd3db1a3d99cc18a6e892a28a26307d91496ff0226401a5de94ab6671aa,324,534352,0.009500000000001105,0.008000000000000047,0.009500000000001105,0.008000000000000047,ETH,99,1710792848000,1710792863000,0xf6917b66da55e9335a4371da5718c3995fe53a1a,0xf6917b66da55e9335a4371da5718c3995fe53a1a,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xd28e094a6129685f5b6652d0367f35d325644a4da57b6e5ba1ef0b86a46be6d9,0xbbe7aa22b037ef6848fb1a7ca59f2b178097c08ac2bc918f5aee6a1ef607d401,1,324,0.342100000000001103,0.340000000000000029,0.342100000000001103,0.340000000000000029,ETH,99,1710792731000,1710792766000,0xcf8978eb96e512ca91a842e896eb8336a7a9cea6,0xcf8978eb96e512ca91a842e896eb8336a7a9cea6,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x68ec0137c70748eb6736beefd758172008563a16046c7748dd32ef0947f70434,0x54b5d42e21192d500cd5a6a686080ab35197870880f3e4fc88b211f1d313c84a,534352,1,0.010000000000001101,0.004997500000000008,0.010000000000001101,0.004997500000000008,ETH,99,1710792710000,1710792731000,0xba5d13a4bd0f26182914d96aea93362b15c3e748,0xba5d13a4bd0f26182914d96aea93362b15c3e748,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x6ad4316d686771aca93f0e151d77c72ffbb0aa9809463dbafe3dba2b1e4e39df,0x7be7b0c75de1fa639fc983e483a40e0bba77c977c54922fbbf7789f7a964a6b2,534352,324,0.011500000000001103,0.009995000000000037,0.011500000000001103,0.009995000000000037,ETH,99,1710792665000,1710792677000,0xf6917b66da55e9335a4371da5718c3995fe53a1a,0xf6917b66da55e9335a4371da5718c3995fe53a1a,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xb226a31e2b248efa7c1ce23aec8969ae61ca679a361375839d1e3812c72dc2dc,0x97bb2cfdad68bd6d6411fd6bba163dcbd48a057f77d4c2ec5788d9be02232012,534352,1,0.010000000000001101,0.004997500000000007,0.010000000000001101,0.004997500000000007,ETH,99,1710792497000,1710792515000,0xba5d13a4bd0f26182914d96aea93362b15c3e748,0xba5d13a4bd0f26182914d96aea93362b15c3e748,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x8cf274d75eb7a481927322443da2d2b012d30593d1ac62a17d4964ec22e75443,0x66e518859968f09e02e53f596fbce2017dbb1c6b7f7612c5377f1b7d0fdbd0a8,42161,1,0.017994000000007101,0.010590821800000079,0.017994000000007101,0.010590821800000079,ETH,99,1710791735000,1710791747000,0x6ed8ac491b284c73dbe6a742588639a5992ccf65,0x6ed8ac491b284c73dbe6a742588639a5992ccf65,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xc7108b4b15f30cf1c028c51fccec9f09fdb83f988e006eeb3ba86a3bc002c349,0x162c9811a160b5f523884410907cf483d38fc35aab8b4f7de8a266c09b240b65,42161,1,0.010029000000007101,0.002628211300000078,0.010029000000007101,0.002628211300000078,ETH,99,1710790800000,1710790859000,0x6ed8ac491b284c73dbe6a742588639a5992ccf65,0x6ed8ac491b284c73dbe6a742588639a5992ccf65,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x00b9411493b097791c361248f5ee3ed692405e46daee560f6db322b3210be0fe,0x2ab6e3c262db546f4fe323416adea4dbe9a1a557c7a54ecfd1002a9bc944fb18,324,1,0.016000000000001101,0.009990000000000113,0.016000000000001101,0.009990000000000113,ETH,99,1710789321000,1710789335000,0x10683cbc9c9eb458fa0ee03b8fdde40eded5a2a0,0x10683cbc9c9eb458fa0ee03b8fdde40eded5a2a0,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x6889a1f6d79b7ab8271d75b8cd71c8647c12e8ec165fe00dad39c96c8fad8b45,0xd404400aba29430c37366a810ca7a130f3d50d28c61864a457281afa1dfa6c4d,324,534352,0.212455000000001105,0.210955000000000138,0.212455000000001105,0.210955000000000138,ETH,99,1710787687000,1710787703000,0x7b915cc8c20a8b91b581502917cf8c1309f5827b,0x7b915cc8c20a8b91b581502917cf8c1309f5827b,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x5de25a33f6af30e3a4fec273c6cc333d2b39b384b9f22dc17427a215f2749049,0xa47f787bee964eb984185d8efcc599682173dc8ee27207940d5cc1c4411cfbb3,324,534352,0.228574000000001105,0.227074000000000006,0.228574000000001105,0.227074000000000006,ETH,99,1710786757000,1710786772000,0xba5d13a4bd0f26182914d96aea93362b15c3e748,0xba5d13a4bd0f26182914d96aea93362b15c3e748,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xc829be8b124d96a501091ecdb526b41d8a4f123e8d0d39f0f2ca8f0eb1e2b206,0xce3b085785d31252d16fabc6c36bde620e06019a1b786e7229b62d8ec322ebbe,534352,1,0.094728000000018101,0.089683136000000029,0.094728000000018101,0.089683136000000029,ETH,99,1710785174000,1710785195000,0x2ebc05ef059549e681c6aa0ebeb262ee0e507a77,0x2ebc05ef059549e681c6aa0ebeb262ee0e507a77,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xf1b60dc4eb49a6b0c61e088df0f2ad6b4ba6f1e75cc9c048544bad8f17655a33,0x9b068e4b1472d28df1f37f376c4ce447512f7712919660c746dc74644056624c,1,324,0.052100000000001103,0.050000000000000156,0.052100000000001103,0.050000000000000156,ETH,99,1710785027000,1710785063000,0xb4717dbeae8111dfd28b4de39c770e59de73070a,0xb4717dbeae8111dfd28b4de39c770e59de73070a,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x57a07e861b0e0ee7aeef57b4342b607674b756e9b288b8fb5426bd37d2a4470b,0xb158bf6b5bf437bfd885288f62c2eb0eb38ea3ce53a819219d57ffdc218349dc,324,1,0.048900000000001101,0.042857100000000062,0.048900000000001101,0.042857100000000062,ETH,99,1710784483000,1710784499000,0x7be868a6e2589269c16b10756774981a51a9f8f7,0x7be868a6e2589269c16b10756774981a51a9f8f7,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x7e0e1f44c21c1796d8dd6260f130945fa14cff32bdb2fd32d81b2cbf0d73732b,0xa0faec17878de5e87040bb46e638dc7240aa6a14862454b65b76be40e601cdc5,324,1,0.016000000000007101,0.009990000000000039,0.016000000000007101,0.009990000000000039,ETH,99,1710783721000,1710783743000,0x504b59189e91617d01b622355244e17119ed5d1c,0x504b59189e91617d01b622355244e17119ed5d1c,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x167bd0b70409a7b164b6f1a0e937188b646f386580ba6005deae43f9f280c51e,0x8bd0a4cb4dbbc6a038918ae34084dbc9b15c92677165f076dc5b51aa9cc1d97d,324,1,0.016000000000007101,0.009990000000000053,0.016000000000007101,0.009990000000000053,ETH,99,1710783552000,1710783563000,0xb602fc3162ba0bcf632835fd216bcb9c49aa81d5,0xb602fc3162ba0bcf632835fd216bcb9c49aa81d5,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x65294abff56755c521181c291e34fbc1f44ecdc306d1c15804ec204ea08b1e9c,0xccef0122d5662f69d8e37532d13796727fed35b46a38798b445c4c1243d5c641,42161,324,0.141600000000007103,0.140000000000000028,0.141600000000007103,0.140000000000000028,ETH,99,1710783410000,1710783420000,0x0f8c2cdf07447885f27e3f094b64dc90af681fbd,0x0f8c2cdf07447885f27e3f094b64dc90af681fbd,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xcae46f13ee75ec693d6363c1d4cb78a2e80e51622c67850f2552d8e2c0d7a032,0x6abb5161ec1f392c0bdf985259acbf6f86534415df82076aa16a32423305e80c,10,534352,0.006200000000001105,0.005000000000000008,0.006200000000001105,0.005000000000000008,ETH,99,1710783391000,1710783406000,0xc695a7da87585c3e1259de45e8693040c4ca3e01,0xc695a7da87585c3e1259de45e8693040c4ca3e01,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xb5b19d73d36d7df581aa84e9baa35c89b1e81571ebd559e58eba60493e7ff395,0x270cf23fa3a1f4699d8682b60e12f1a7e2d28713fac35d92c4537d4313b9a288,42161,324,0.059892000000001103,0.058292000000000023,0.059892000000001103,0.058292000000000023,ETH,99,1710782478000,1710782488000,0x468a49325d0563101ac9f903e4fcdc42065f3e34,0x468a49325d0563101ac9f903e4fcdc42065f3e34,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x17106b065eb27d9653bd7dd8089e2cfa082c90ed964abe851bda8f61eb018ecc,0x86b9088a7bef73bdd01e7fec32a98e989a37a648c63a7ee592da2783cb481cf6,324,42161,0.008300000000018104,0.006993000000000106,0.008300000000018104,0.006993000000000106,ETH,99,1710782249000,1710782259000,0xdf065464c26124ca2113d1dff700c89178a3759f,0xdf065464c26124ca2113d1dff700c89178a3759f,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xf1c0217002ea5a0a571fedf950871893619f440ea25d8e3cdc1b9f6c14dbf961,0x328c38568546b67ade32d2ab465fc459152cefdf0291e861d1d877f785bc6418,10,534352,0.501200000000001105,0.500000000000000390,0.501200000000001105,0.500000000000000390,ETH,99,1710782215000,1710782230000,0x164572acff302ac81c257299fc5c2a074f069c34,0x164572acff302ac81c257299fc5c2a074f069c34,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x0b4202d32376d065530358ebdc58c054ea91a213da465b1adf12a0054e29f64a,0x0d3b29ec061971dccbe0e5bfa4513cf2f52a2c3db648f4083e8380bed0f6eec2,534352,42161,0.009300000000018104,0.007996000000000071,0.009300000000018104,0.007996000000000071,ETH,99,1710782185000,1710782198000,0xdf065464c26124ca2113d1dff700c89178a3759f,0xdf065464c26124ca2113d1dff700c89178a3759f,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x3f3b2591830e8548f7489f3785e34c61ca57f3caf0a4d44124d0a9094fba08aa,0x45d0fe8f2d4a0062ea9a80b923c7039448bd98834048bcd6b4333fe8205468ee,534352,42161,0.061300000000007104,0.059970000000000020,0.061300000000007104,0.059970000000000020,ETH,99,1710781605000,1710781617000,0xa105b9382a58833f5055cbe21c4520b1ac6d44d0,0xa105b9382a58833f5055cbe21c4520b1ac6d44d0,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x83b25787eac4e4b53ad26f7246c1550894591f2922b7ae62ce6db63617382dee,0x08ed023b89c578c75d336f38b5633f7120e9a94d40bcf9c312b437516d79563a,324,1,0.154000000000001101,0.147852000000000037,0.154000000000001101,0.147852000000000037,ETH,99,1710781543000,1710781571000,0xc081ba567a120bc0f697c1c4f11eda87b6e62144,0xc081ba567a120bc0f697c1c4f11eda87b6e62144,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x0493fd274e7ea674cc2bbaf54b5de2b9ec33afafc4a1422c89dafa1bdc0ac834,0x94e1bde888d49f8bb0b3899c1228a8b63b031a945c3b15409f9480255b3a3694,42161,534352,0.006669000000001105,0.005469000000000014,0.006669000000001105,0.005469000000000014,ETH,99,1710781229000,1710781242000,0xc092c6ce4dbf792128d241ebb2e168f9bc11e4be,0xc092c6ce4dbf792128d241ebb2e168f9bc11e4be,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0x2083e732be34745628d04beffcc6c60d710b1bce79ae77c98751ea27149d2e5b,0x5727298ab782a1305f1bcfafd7910da4de40cbc48ef490848d602ce7af428cef,324,1,0.016316000000001101,0.010305684000000036,0.016316000000001101,0.010305684000000036,ETH,99,1710780904000,1710781043000,0xc081ba567a120bc0f697c1c4f11eda87b6e62144,0xc081ba567a120bc0f697c1c4f11eda87b6e62144,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
0xf581f432961750f5f4e7798eef856175bc14d668a78534c358fecb52a7e7f55e,0xebc13d55043a8a1acfab8ff1b4f775fb45c25e4862e99929001624863e7ef745,534352,42161,0.011300000000022104,0.009995000000000011,0.011300000000022104,0.009995000000000011,ETH,99,1710780592000,1710780605000,0xfef04324c70958852e336cb1e4d59d1e29c9caa1,0xfef04324c70958852e336cb1e4d59d1e29c9caa1,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x8086061cf07c03559fbb4aa58f191f9c4a5df2b2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,18,18
